Date,Open,High,Low,Close,Adj Close
2023-04-13,182.960007,186.5,180.940002,185.899994,185.899994
2023-04-14,183.949997,186.279999,182.009995,185,185
2023-04-17,186.320007,189.690002,182.690002,187.039993,187.039993
2023-04-18,187.149994,187.690002,183.580002,184.309998,184.309998
2023-04-19,179.100006,183.5,177.649994,180.589996,180.589996
2023-04-20,166.169998,169.699997,160.559998,162.990005,162.990005
2023-04-21,164.800003,166,161.320007,165.080002,165.080002
2023-04-24,164.649994,165.649994,158.610001,162.550003,162.550003
2023-04-25,159.820007,163.470001,158.75,160.669998,160.669998
2023-04-26,160.289993,160.669998,153.139999,153.75,153.75
2023-04-27,152.639999,160.479996,152.369995,160.190002,160.190002
2023-04-28,160.899994,165,157.320007,164.309998,164.309998
2023-05-01,163.169998,163.279999,158.830002,161.830002,161.830002
2023-05-02,161.880005,165.490005,158.929993,160.309998,160.309998
2023-05-03,160.009995,165,159.910004,160.610001,160.610001
2023-05-04,162.710007,162.949997,159.649994,161.199997,161.199997
2023-05-05,163.970001,170.789993,163.509995,170.059998,170.059998
2023-05-08,173.720001,173.800003,169.190002,171.789993,171.789993
2023-05-09,168.949997,169.820007,166.559998,169.149994,169.149994
2023-05-10,172.550003,174.429993,166.679993,168.539993,168.539993
2023-05-11,168.699997,173.570007,166.789993,172.080002,172.080002
2023-05-12,176.070007,177.380005,167.229996,167.979996,167.979996
2023-05-15,167.660004,169.759995,164.550003,166.350006,166.350006
2023-05-16,165.649994,169.520004,164.350006,166.520004,166.520004
2023-05-17,168.410004,174.5,167.190002,173.860001,173.860001
2023-05-18,174.220001,177.059998,172.449997,176.889999,176.889999
2023-05-19,177.169998,181.949997,176.309998,180.139999,180.139999
2023-05-22,180.699997,189.320007,180.110001,188.869995,188.869995
2023-05-23,186.199997,192.960007,185.259995,185.770004,185.770004
2023-05-24,182.229996,184.220001,178.220001,182.899994,182.899994
2023-05-25,186.539993,186.779999,180.580002,184.470001,184.470001
2023-05-26,184.619995,198.600006,184.529999,193.169998,193.169998
2023-05-30,200.100006,204.479996,197.529999,201.160004,201.160004
2023-05-31,199.779999,203.949997,195.119995,203.929993,203.929993
2023-06-01,202.589996,209.800003,199.369995,207.520004,207.520004
2023-06-02,210.149994,217.25,209.75,213.970001,213.970001
2023-06-05,217.800003,221.289993,214.520004,217.610001,217.610001
2023-06-06,216.139999,221.910004,212.529999,221.309998,221.309998
2023-06-07,228,230.830002,223.199997,224.570007,224.570007
2023-06-08,224.220001,235.229996,223.009995,234.860001,234.860001
2023-06-09,249.070007,252.419998,242.020004,244.399994,244.399994
2023-06-12,247.940002,250.970001,244.589996,249.830002,249.830002
2023-06-13,253.509995,259.679993,251.339996,258.709991,258.709991
2023-06-14,260.170013,261.570007,250.5,256.790009,256.790009
2023-06-15,248.399994,258.950012,247.289993,255.899994,255.899994
2023-06-16,258.920013,263.600006,257.209991,260.540009,260.540009
2023-06-20,261.5,274.75,261.119995,274.450012,274.450012
2023-06-21,275.130005,276.98999,257.779999,259.459991,259.459991
2023-06-22,250.770004,265,248.25,264.609985,264.609985
2023-06-23,259.290009,262.450012,252.800003,256.600006,256.600006
2023-06-26,250.070007,258.369995,240.699997,241.050003,241.050003
2023-06-27,243.240005,250.389999,240.850006,250.210007,250.210007
2023-06-28,249.699997,259.880005,248.889999,256.23999,256.23999
2023-06-29,258.029999,260.73999,253.610001,257.5,257.5
2023-06-30,260.600006,264.450012,259.890015,261.769989,261.769989
2023-07-03,276.48999,284.25,275.109985,279.820007,279.820007
2023-07-05,278.820007,283.850006,277.600006,282.480011,282.480011
2023-07-06,278.089996,279.970001,272.880005,276.540009,276.540009
2023-07-07,278.429993,280.779999,273.769989,274.429993,274.429993
2023-07-10,276.470001,277.519989,265.100006,269.609985,269.609985
2023-07-11,268.649994,270.899994,266.369995,269.790009,269.790009
2023-07-12,276.329987,276.519989,271.459991,271.98999,271.98999
2023-07-13,274.589996,279.450012,270.600006,277.899994,277.899994
2023-07-14,277.01001,285.299988,276.309998,281.380005,281.380005
2023-07-17,286.630005,292.230011,283.570007,290.380005,290.380005
2023-07-18,290.149994,295.26001,286.01001,293.339996,293.339996
2023-07-19,296.040009,299.290009,289.519989,291.26001,291.26001
2023-07-20,279.559998,280.929993,261.200012,262.899994,262.899994
2023-07-21,268,268,255.800003,260.019989,260.019989
2023-07-24,255.850006,269.850006,254.119995,269.059998,269.059998
2023-07-25,272.380005,272.899994,265,265.279999,265.279999
2023-07-26,263.25,268.040009,261.75,264.350006,264.350006
2023-07-27,268.309998,269.130005,255.300003,255.710007,255.710007
2023-07-28,259.859985,267.25,258.230011,266.440002,266.440002
2023-07-31,267.480011,269.079987,263.779999,267.429993,267.429993
2023-08-01,266.26001,266.470001,260.25,261.070007,261.070007
2023-08-02,255.570007,259.519989,250.490005,254.110001,254.110001
2023-08-03,252.039993,260.48999,252,259.320007,259.320007
2023-08-04,260.970001,264.769989,253.110001,253.860001,253.860001
2023-08-07,251.449997,253.649994,242.759995,251.449997,251.449997
2023-08-08,247.449997,250.919998,245.009995,249.699997,249.699997
2023-08-09,250.869995,251.100006,241.899994,242.190002,242.190002
2023-08-10,245.399994,251.800003,243,245.339996,245.339996
2023-08-11,241.770004,243.789993,238.020004,242.649994,242.649994
2023-08-14,235.699997,240.660004,233.75,239.759995,239.759995
2023-08-15,238.729996,240.5,232.610001,232.960007,232.960007
2023-08-16,228.020004,233.970001,225.380005,225.600006,225.600006
2023-08-17,226.059998,226.740005,218.830002,219.220001,219.220001
2023-08-18,214.119995,217.580002,212.360001,215.490005,215.490005
2023-08-21,221.550003,232.130005,220.580002,231.279999,231.279999
2023-08-22,240.25,240.820007,229.550003,233.190002,233.190002
2023-08-23,229.339996,238.979996,229.289993,236.860001,236.860001
2023-08-24,238.660004,238.919998,228.179993,230.039993,230.039993
2023-08-25,231.309998,239,230.350006,238.589996,238.589996
2023-08-28,242.580002,244.380005,235.350006,238.820007,238.820007
2023-08-29,238.580002,257.480011,237.770004,257.179993,257.179993
2023-08-30,254.199997,260.51001,250.589996,256.899994,256.899994
2023-08-31,255.979996,261.179993,255.050003,258.079987,258.079987
2023-09-01,257.26001,259.079987,242.009995,245.009995,245.009995
2023-09-05,245,258,244.860001,256.48999,256.48999
2023-09-06,255.139999,255.389999,245.059998,251.919998,251.919998
2023-09-07,245.070007,252.809998,243.270004,251.490005,251.490005
2023-09-08,251.220001,256.519989,246.669998,248.5,248.5
2023-09-11,264.269989,274.850006,260.609985,273.579987,273.579987
2023-09-12,270.76001,278.390015,266.600006,267.480011,267.480011
2023-09-13,270.070007,274.980011,268.100006,271.299988,271.299988
2023-09-14,271.320007,276.709991,270.420013,276.040009,276.040009
2023-09-15,277.549988,278.980011,271,274.390015,274.390015
2023-09-18,271.160004,271.440002,263.76001,265.279999,265.279999
2023-09-19,264.350006,267.850006,261.200012,266.5,266.5
2023-09-20,267.040009,273.929993,262.459991,262.589996,262.589996
2023-09-21,257.850006,260.859985,254.210007,255.699997,255.699997
2023-09-22,257.399994,257.790009,244.479996,244.880005,244.880005
2023-09-25,243.380005,247.100006,238.309998,246.990005,246.990005
2023-09-26,242.979996,249.550003,241.660004,244.119995,244.119995
2023-09-27,244.259995,245.330002,234.580002,240.5,240.5
